2024-06-03T07:18:20Z,"MSSL- LA66N710706",14.9;65;3.64;3273;7;54
2024-06-03T07:38:19Z,"MSSL- LA66N710706",14.9;65;3.64;3274;7;50
2024-06-03T07:58:19Z,"MSSL- LA66N710706",15;66;3.64;3275;7;40
2024-06-03T08:18:19Z,"MSSL- LA66N710706",15.2;66;3.64;3276;7;32
2024-06-03T08:38:19Z,"MSSL- LA66N710706",15.2;66;3.64;3277;7;51
2024-06-03T08:58:18Z,"MSSL- LA66N710706",15.4;67;3.64;3278;7;42
2024-06-03T09:18:18Z,"MSSL- LA66N710706",15.5;66;3.64;3279;7;51
2024-06-03T09:38:18Z,"MSSL- LA66N710706",15.7;66;3.64;3280;7;52
2024-06-03T09:58:18Z,"MSSL- LA66N710706",15.9;66;3.64;3281;7;52
2024-06-03T10:18:17Z,"MSSL- LA66N710706",16.2;66;3.64;3282;7;43
2024-06-03T10:38:17Z,"MSSL- LA66N710706",16.6;66;3.64;3283;7;33
2024-06-03T10:58:17Z,"MSSL- LA66N710706",16.9;66;3.64;3284;7;42
2024-06-03T11:18:16Z,"MSSL- LA66N710706",17.3;66;3.64;3285;7;47
2024-06-03T11:38:16Z,"MSSL- LA66N710706",17.6;66;3.64;3286;7;44
2024-06-03T11:58:16Z,"MSSL- LA66N710706",18;66;3.64;3287;7;37
2024-06-03T12:18:16Z,"MSSL- LA66N710706",18.2;66;3.64;3288;7;36
2024-06-03T12:38:15Z,"MSSL- LA66N710706",18.5;66;3.64;3289;7;38
2024-06-03T12:58:15Z,"MSSL- LA66N710706",18.8;66;3.64;3290;7;46
2024-06-03T13:18:15Z,"MSSL- LA66N710706",19;66;3.64;3291;7;32
2024-06-03T13:38:14Z,"MSSL- LA66N710706",19.4;65;3.64;3292;7;35
2024-06-03T13:58:14Z,"MSSL- LA66N710706",19.7;65;3.64;3293;7;47
2024-06-03T14:18:14Z,"MSSL- LA66N710706",20;65;3.64;3294;7;51
2024-06-03T14:38:14Z,"MSSL- LA66N710706",20.3;65;3.64;3295;7;43
2024-06-03T14:58:13Z,"MSSL- LA66N710706",20.6;65;3.64;3296;7;34
2024-06-03T15:18:13Z,"MSSL- LA66N710706",20.9;65;3.64;3297;7;35
2024-06-03T15:38:13Z,"MSSL- LA66N710706",21.2;64;3.64;3298;7;51
2024-06-03T15:58:12Z,"MSSL- LA66N710706",21.5;64;3.64;3299;7;35
2024-06-03T16:18:12Z,"MSSL- LA66N710706",21.8;64;3.64;3300;7;37
2024-06-03T16:38:12Z,"MSSL- LA66N710706",21.9;64;3.64;3301;7;51
2024-06-03T16:58:12Z,"MSSL- LA66N710706",22;64;3.64;3302;7;36
2024-06-03T17:18:11Z,"MSSL- LA66N710706",22;64;3.64;3303;7;43
2024-06-03T17:38:11Z,"MSSL- LA66N710706",21.9;64;3.64;3304;7;56
2024-06-03T17:58:11Z,"MSSL- LA66N710706",21.9;64;3.64;3305;7;52
2024-06-03T18:18:10Z,"MSSL- LA66N710706",21.9;64;3.64;3306;7;47
2024-06-03T18:38:10Z,"MSSL- LA66N710706",22;64;3.64;3307;7;46
2024-06-03T18:58:10Z,"MSSL- LA66N710706",22;64;3.64;3308;7;32
2024-06-03T19:18:10Z,"MSSL- LA66N710706",22;64;3.64;3309;7;52
2024-06-03T19:38:09Z,"MSSL- LA66N710706",21.9;64;3.64;3310;7;51
2024-06-03T19:58:09Z,"MSSL- LA66N710706",21.8;64;3.64;3311;7;27
2024-06-03T20:18:09Z,"MSSL- LA66N710706",21.7;64;3.64;3312;7;28
2024-06-03T20:38:09Z,"MSSL- LA66N710706",21.4;64;3.64;3313;7;54
2024-06-03T20:58:08Z,"MSSL- LA66N710706",21.3;64;3.64;3314;7;60
2024-06-03T21:18:08Z,"MSSL- LA66N710706",21;64;3.64;3315;7;35
2024-06-03T21:38:08Z,"MSSL- LA66N710706",20.8;64;3.64;3316;7;42
2024-06-03T21:58:07Z,"MSSL- LA66N710706",20.5;64;3.64;3317;7;53
2024-06-03T22:18:07Z,"MSSL- LA66N710706",20.3;64;3.64;3318;7;38
2024-06-03T22:38:07Z,"MSSL- LA66N710706",20;64;3.64;3319;7;52
